time_sec,Dapa_virtual
1098.0,0.0
1107.0,0.0
1116.0,0.0
1125.0,0.0
1134.0,0.0
1143.0,0.0
1152.0,0.0
1161.0,0.0
1170.0,0.0
1179.0,0.0
1188.0,0.0
1197.0,0.0
1206.0,0.0
1215.0,0.0
1224.0,0.0
1233.0,0.0
1242.0,0.0
1251.0,0.0
1260.0,0.0
1269.0,0.0
1278.0,0.0
1287.0,0.0
1296.0,0.0
1305.0,0.0
1314.0,0.0
1323.0,0.0
1332.0,0.0
1341.0,0.0
1350.0,0.0
1359.0,0.0
1368.0,0.0
1377.0,0.0
1386.0,0.0
1395.0,0.0
1404.0,0.0
1413.0,0.0
1422.0,0.0
1431.0,0.0
1440.0,0.0
1449.0,0.0
1458.0,0.0
1467.0,0.0
1476.0,0.0
1485.0,0.0
1494.0,0.0
1503.0,0.0
1512.0,0.0
1521.0,0.0
1530.0,0.0
1539.0,0.0
1548.0,0.0
1557.0,0.0
1566.0,0.0
1575.0,0.0
1584.0,0.0
1593.0,0.0
1602.0,0.0
1611.0,0.0
1620.0,0.0
1629.0,0.0
1638.0,0.0
1647.0,0.0
1656.0,0.0
1665.0,0.0
1674.0,0.0
1683.0,0.0
1692.0,0.0
1701.0,0.0
1710.0,0.0
1719.0,0.0
1728.0,0.0
1737.0,0.0
1746.0,0.0
1755.0,0.0
1764.0,0.0
1773.0,0.0
1782.0,0.0
1791.0,0.0
1800.0,0.0
1809.0,0.0
1818.0,0.0
1827.0,0.0
1836.0,0.0
1845.0,0.0
1854.0,0.0
1863.0,0.0
1872.0,0.0
1881.0,0.0
1890.0,0.0
1899.0,0.0
1908.0,0.0
1917.0,0.0
1926.0,0.0
1935.0,0.0
1944.0,0.0
1953.0,0.0
1962.0,0.0
1971.0,0.0
1980.0,0.0
1989.0,0.0
1998.0,0.0
2007.0,0.0
2016.0,0.0
2025.0,0.0
2034.0,0.0
2043.0,0.0
2052.0,0.0
2061.0,0.0
2070.0,0.0
2079.0,0.0
2088.0,0.0
2097.0,0.0
2106.0,0.0
2115.0,0.0
2124.0,0.0
2133.0,0.0
2142.0,0.0
2151.0,0.0
2160.0,0.0
2169.0,0.0
2178.0,0.0
2187.0,0.0
2196.0,0.0
2205.0,0.0
2214.0,0.0
2223.0,0.0
2232.0,0.0
2241.0,0.0
2250.0,0.0
2259.0,0.0
2268.0,0.0
2277.0,0.0
2286.0,0.0
2295.0,0.0
2304.0,0.0
2313.0,0.0
2322.0,0.0
2331.0,0.0
2340.0,0.0
2349.0,0.0
2358.0,0.0
2367.0,0.0
2376.0,0.0
2385.0,0.0
2394.0,0.0
2403.0,0.0
2412.0,0.0
2421.0,0.0
2430.0,0.0
2439.0,0.0
2448.0,0.0
2457.0,0.0
2466.0,0.0
2475.0,0.0
2484.0,0.0
2493.0,0.0
2502.0,0.0
2511.0,0.0
2520.0,0.0
2529.0,0.0
2538.0,0.0
2547.0,0.0
2556.0,0.0
2565.0,0.0
2574.0,0.0
2583.0,0.0
2592.0,0.0
2601.0,0.0
2610.0,0.0
2619.0,0.0
2628.0,0.0
2637.0,0.0
2646.0,0.0
2655.0,0.0
2664.0,0.0
2673.0,0.0
2682.0,0.0
2691.0,0.0
2700.0,0.0
2709.0,0.0
2718.0,0.0
2727.0,0.0
2736.0,0.0
2745.0,0.0
2754.0,0.0
2763.0,0.0
2772.0,0.0
2781.0,0.0
2790.0,0.0
2799.0,0.0
2808.0,0.0
2817.0,0.0
2826.0,0.0
2835.0,0.0
2844.0,0.0
2853.0,0.0
2862.0,0.0
2871.0,0.0
2880.0,0.0
2889.0,0.0
2898.0,0.0
2907.0,0.0
2916.0,0.0
2925.0,0.0
2934.0,0.0
2943.0,0.0
2952.0,0.0
2961.0,0.0
2970.0,0.0
2979.0,0.0
2988.0,0.0
2997.0,0.0
3006.0,0.0
3015.0,0.0
3024.0,0.0
3033.0,0.0
3042.0,0.0
3051.0,0.0
3060.0,0.0
3069.0,0.0
3078.0,0.0
3087.0,0.0
3096.0,0.0
3105.0,0.0
3114.0,0.0
3123.0,0.0
3132.0,0.0
3141.0,0.0
3150.0,0.0
3159.0,0.0
3168.0,0.0
3177.0,0.0
3186.0,0.0
3195.0,0.0
3204.0,0.0
3213.0,0.0
3222.0,0.0
3231.0,0.0
3240.0,0.0
3249.0,0.0
3258.0,0.0
3267.0,0.0
3276.0,0.0
3285.0,0.0
3294.0,0.0
3303.0,0.0
3312.0,0.0
3321.0,0.0
3330.0,0.0
3339.0,0.0
3348.0,0.0
3357.0,0.0
3366.0,0.0
3375.0,0.0
3384.0,0.0
3393.0,0.0
3402.0,0.0
3411.0,0.0
3420.0,0.0
3429.0,0.0
3438.0,0.0
3447.0,0.0
3456.0,0.0
3465.0,0.0
3474.0,0.0
3483.0,0.0
3492.0,0.0
3501.0,0.0
3510.0,0.0
3519.0,0.0
3528.0,0.0
3537.0,0.0
3546.0,0.0
3555.0,0.0
3564.0,0.0
3573.0,0.0
3582.0,0.0
3591.0,0.0
3600.0,0.0
3609.0,0.0
3618.0,0.0
3627.0,0.0
3636.0,0.0
3645.0,0.0
3654.0,0.0
3663.0,0.0
3672.0,0.0
3681.0,0.0
3690.0,0.0
3699.0,0.0
3708.0,0.0
3717.0,0.0
3726.0,0.0
3735.0,0.0
3744.0,0.0
3753.0,0.0
3762.0,0.0
3771.0,0.0
3780.0,0.0
3789.0,0.0
3798.0,0.0
3807.0,0.0
3816.0,0.0
3825.0,0.0
3834.0,0.0
3843.0,0.0
3852.0,0.0
3861.0,0.0
3870.0,0.0
3879.0,0.0
3888.0,0.0
3897.0,0.0
3906.0,0.0
3915.0,0.0
3924.0,0.0
3933.0,0.0
3942.0,0.0
3951.0,0.0
3960.0,0.0
3969.0,0.0
3978.0,0.0
3987.0,0.0
3996.0,0.0
4005.0,0.0
4014.0,0.0
4023.0,0.0
4032.0,0.0
4041.0,0.0
4050.0,0.0
4059.0,0.0
4068.0,0.0
4077.0,0.0
4086.0,0.0
4095.0,0.0
4104.0,0.0
4113.0,0.0
4122.0,0.0
4131.0,0.0
4140.0,0.0
4149.0,0.0
4158.0,0.0
4167.0,0.0
4176.0,0.0
4185.0,0.0
4194.0,0.0
4203.0,0.0
4212.0,0.0
4221.0,0.0
4230.0,0.0
4239.0,0.0
4248.0,0.0
4257.0,0.0
4266.0,0.0
4275.0,0.0
4284.0,0.0
4293.0,0.0
4302.0,0.0
4311.0,0.0
4320.0,0.0
4329.0,0.0
4338.0,0.0
4347.0,0.0
4356.0,0.0
4365.0,0.0
4374.0,0.0
4383.0,0.0
4392.0,0.0
4401.0,0.0
4410.0,0.0
4419.0,0.0
4428.0,0.0
4437.0,0.0
4446.0,0.0
4455.0,0.0
4464.0,0.0
4473.0,0.0
4482.0,0.0
4491.0,0.0
4500.0,0.0
4509.0,0.0
4518.0,0.0
4527.0,0.0
4536.0,0.0
4545.0,0.0
4554.0,0.0
4563.0,0.0
4572.0,0.0
4581.0,0.0
4590.0,0.0
4599.0,0.0
4608.0,0.0
4617.0,0.0
4626.0,0.0
4635.0,0.0
4644.0,0.0
4653.0,0.0
4662.0,0.0
4671.0,0.0
4680.0,0.0
4689.0,0.0
4698.0,0.0
4707.0,0.0
4716.0,0.0
4725.0,0.0
4734.0,0.0
4743.0,0.0
4752.0,0.0
4761.0,0.0
4770.0,0.0
4779.0,0.0
4788.0,0.0
4797.0,0.0
4806.0,0.0
4815.0,0.0
4824.0,0.0
4833.0,0.0
4842.0,0.0
4851.0,0.0
4860.0,0.0
4869.0,0.0
4878.0,0.0
4887.0,0.0
4896.0,0.0
4905.0,0.0
4914.0,0.0
4923.0,0.0
4932.0,0.0
4941.0,0.0
4950.0,0.0
4959.0,0.0
4968.0,0.0
4977.0,0.0
4986.0,0.0
4995.0,0.0
5004.0,0.0
5013.0,0.0
5022.0,0.0
5031.0,0.0
5040.0,0.0
5049.0,0.0
5058.0,0.0
5067.0,0.0
5076.0,0.0
5085.0,0.0
5094.0,0.0
5103.0,0.0
5112.0,0.0
5121.0,0.0
5130.0,0.0
5139.0,0.0
5148.0,0.0
5157.0,0.0
5166.0,0.0
5175.0,0.0
5184.0,0.0
5193.0,0.0
5202.0,0.0
5211.0,0.0
5220.0,0.0
5229.0,0.0
5238.0,0.0
5247.0,0.0
5256.0,0.0
5265.0,0.0
5274.0,0.0
5283.0,0.0
5292.0,0.0
5301.0,0.0
5310.0,0.0
5319.0,0.0
5328.0,0.0
5337.0,0.0
5346.0,0.0
5355.0,0.0
5364.0,0.0
5373.0,0.0
5382.0,0.0
5391.0,0.0
5400.0,0.0
5409.0,0.0
5418.0,0.0
5427.0,0.0
5436.0,0.0
5445.0,0.0
5454.0,0.0
5463.0,0.0
5472.0,0.0
5481.0,0.0
5490.0,0.0
5499.0,0.0
5508.0,0.0
5517.0,0.0
5526.0,0.0
5535.0,0.0
5544.0,0.0
5553.0,0.0
5562.0,0.0
5571.0,0.0
5580.0,0.0
5589.0,0.0
5598.0,0.0
5607.0,0.0
5616.0,0.0
5625.0,0.0
5634.0,0.0
5643.0,0.0
5652.0,0.0
5661.0,0.0
5670.0,0.0
5679.0,0.0
5688.0,0.0
5697.0,0.0
5706.0,0.0
5715.0,0.0
5724.0,0.0
5733.0,0.0
5742.0,0.0
5751.0,0.0
5760.0,0.0
5769.0,0.0
5778.0,0.0
5787.0,0.0
5796.0,0.0
5805.0,0.0
5814.0,0.0
5823.0,0.0
5832.0,0.0
5841.0,0.0
5850.0,0.0
5859.0,0.0
5868.0,0.0
5877.0,0.0
5886.0,0.0
5895.0,0.0
5904.0,0.0
5913.0,0.0
5922.0,0.0
5931.0,0.0
5940.0,0.0
5949.0,0.0
5958.0,0.0
5967.0,0.0
5976.0,0.0
5985.0,0.0
5994.0,0.0
6003.0,0.0
6012.0,0.0
6021.0,0.0
6030.0,0.0
6039.0,0.0
6048.0,0.0
6057.0,0.0
6066.0,0.0
6075.0,0.0
6084.0,0.0
6093.0,0.0
6102.0,0.0
6111.0,0.0
6120.0,0.0
6129.0,0.0
6138.0,0.0
6147.0,0.0
6156.0,0.0
6165.0,0.0
6174.0,0.0
6183.0,0.0
6192.0,0.0
6201.0,0.0
6210.0,0.0
6219.0,0.0
6228.0,0.0
6237.0,0.0
6246.0,0.0
6255.0,0.0
6264.0,0.0
6273.0,0.0
6282.0,0.0
6291.0,0.0
6300.0,0.0
6309.0,0.0
6318.0,0.0
6327.0,0.0
6336.0,0.0
6345.0,0.0
6354.0,0.0
6363.0,0.0
6372.0,0.0
6381.0,0.0
6390.0,0.0
6399.0,0.0
6408.0,0.0
6417.0,0.0
6426.0,0.0
6435.0,0.0
6444.0,0.0
6453.0,0.0
6462.0,0.0
6471.0,0.0
6480.0,0.0
6489.0,0.0
6498.0,0.0
6507.0,0.0
6516.0,0.0
6525.0,0.0
6534.0,0.0
6543.0,0.0
6552.0,0.0
6561.0,0.0
6570.0,0.0
6579.0,0.0
6588.0,0.0
6597.0,0.0
6606.0,0.0
6615.0,0.0
6624.0,0.0
6633.0,0.0
6642.0,0.0
6651.0,0.0
6660.0,0.0
6669.0,0.0
6678.0,0.0
6687.0,0.0
6696.0,0.0
6705.0,0.0
6714.0,0.0
6723.0,0.0
6732.0,0.0
6741.0,0.0
6750.0,0.0
6759.0,0.0
6768.0,0.0
6777.0,0.0
6786.0,0.0
6795.0,0.0
6804.0,0.0
6813.0,0.0
6822.0,0.0
6831.0,0.0
6840.0,0.0
6849.0,0.0
6858.0,0.0
6867.0,0.0
6876.0,0.0
6885.0,0.0
6894.0,0.0
6903.0,0.0
6912.0,0.0
6921.0,0.0
6930.0,0.0
6939.0,0.0
6948.0,0.0
6957.0,0.0
6966.0,0.0
6975.0,0.0
6984.0,0.0
6993.0,0.0
7002.0,0.0
7011.0,0.0
7020.0,0.0
7029.0,0.0
7038.0,0.0
7047.0,0.0
7056.0,0.0
7065.0,0.0
7074.0,0.0
7083.0,0.0
7092.0,0.0
7101.0,0.0
7110.0,0.0
7119.0,0.0
7128.0,0.0
7137.0,0.0
7146.0,0.0
7155.0,0.0
7164.0,0.0
7173.0,0.0
7182.0,0.0
7191.0,0.0
7200.0,0.0
7209.0,0.0
7218.0,0.0
7227.0,0.0
7236.0,0.0
7245.0,0.0
7254.0,0.0
7263.0,0.0
7272.0,0.0
7281.0,0.0
7290.0,0.0
7299.0,0.0
7308.0,0.0
7317.0,0.0
7326.0,0.0
7335.0,0.0
7344.0,0.0
7353.0,0.0
7362.0,0.0
7371.0,0.0
7380.0,0.0
7389.0,0.0
7398.0,0.0
7407.0,0.0
7416.0,0.0
7425.0,0.0
7434.0,0.0
7443.0,0.0
7452.0,0.0
7461.0,0.0
7470.0,0.0
7479.0,0.0
7488.0,0.0
7497.0,0.0
7506.0,0.0
7515.0,0.0
7524.0,0.0
7533.0,0.0
7542.0,0.0
7551.0,0.0
7560.0,0.0
7569.0,0.0
7578.0,0.0
7587.0,0.0
7596.0,0.0
7605.0,0.0
7614.0,0.0
7623.0,0.0
7632.0,0.0
7641.0,0.0
7650.0,0.0
7659.0,0.0
7668.0,0.0
7677.0,0.0
7686.0,0.0
7695.0,0.0
7704.0,0.0
7713.0,0.0
7722.0,0.0
7731.0,0.0
7740.0,0.0
7749.0,0.0
7758.0,0.0
7767.0,0.0
7776.0,0.0
7785.0,0.0
7794.0,0.0
7803.0,0.0
7812.0,0.0
7821.0,0.0
7830.0,0.0
7839.0,0.0
7848.0,0.0
7857.0,0.0
7866.0,0.0
7875.0,0.0
7884.0,0.0
7893.0,0.0
7902.0,0.0
7911.0,0.0
7920.0,0.0
7929.0,0.0
7938.0,0.0
7947.0,0.0
7956.0,0.0
7965.0,0.0
7974.0,0.0
7983.0,0.0
7992.0,0.0
8001.0,0.0
8010.0,0.0
8019.0,0.0
8028.0,0.0
8037.0,0.0
8046.0,0.0
8055.0,0.0
8064.0,0.0
8073.0,0.0
8082.0,0.0
8091.0,0.0
8100.0,0.0
8109.0,0.0
8118.0,0.0
8127.0,0.0
8136.0,0.0
8145.0,0.0
8154.0,0.0
8163.0,0.0
8172.0,0.0
8181.0,0.0
8190.0,0.0
8199.0,0.0
8208.0,0.0
8217.0,0.0
8226.0,0.0
8235.0,0.0
8244.0,0.0
8253.0,0.0
8262.0,0.0
8271.0,0.0
8280.0,0.0
8289.0,0.0
8298.0,0.0
8307.0,0.0
8316.0,0.0
8325.0,0.0
8334.0,0.0
8343.0,0.0
8352.0,0.0
8361.0,0.0
8370.0,0.0
8379.0,0.0
8388.0,0.0
8397.0,0.0
8406.0,0.0
8415.0,0.0
8424.0,0.0
8433.0,0.0
8442.0,0.0
8451.0,0.0
8460.0,0.0
8469.0,0.0
8478.0,0.0
8487.0,0.0
8496.0,0.0
8505.0,0.0
8514.0,0.0
8523.0,0.0
8532.0,0.0
8541.0,0.0
8550.0,0.0
8559.0,0.0
8568.0,0.0
8577.0,0.0
8586.0,0.0
8595.0,0.0
8604.0,0.0
8613.0,0.0
8622.0,0.0
8631.0,0.0
8640.0,0.0
8649.0,0.0
8658.0,0.0
8667.0,0.0
8676.0,0.0
8685.0,0.0
8694.0,0.0
8703.0,0.0
8712.0,0.0
8721.0,0.0
8730.0,0.0
8739.0,0.0
8748.0,0.0
8757.0,0.0
8766.0,0.0
8775.0,0.0
8784.0,0.0
8793.0,0.0
8802.0,0.0
8811.0,0.0
8820.0,0.0
8829.0,0.0
8838.0,0.0
8847.0,0.0
8856.0,0.0
8865.0,0.0
8874.0,0.0
8883.0,0.0
8892.0,0.0
8901.0,0.0
8910.0,0.0
8919.0,0.0
8928.0,0.0
8937.0,0.0
8946.0,0.0
8955.0,0.0
8964.0,0.0
8973.0,0.0
8982.0,0.0
8991.0,0.0
9000.0,0.0
9009.0,0.0
9018.0,0.0
9027.0,0.0
9036.0,0.0
9045.0,0.0
9054.0,0.0
9063.0,0.0
9072.0,0.0
9081.0,0.0
9090.0,0.0
9099.0,0.0
9108.0,0.0
9117.0,0.0
9126.0,0.0
9135.0,0.0
9144.0,0.0
9153.0,0.0
9162.0,0.0
9171.0,0.0
9180.0,0.0
9189.0,0.0
9198.0,0.0
9207.0,0.0
9216.0,0.0
9225.0,0.0
9234.0,0.0
9243.0,0.0
9252.0,0.0
9261.0,0.0
9270.0,0.0
9279.0,0.0
9288.0,0.0
9297.0,0.0
9306.0,0.0
9315.0,0.0
9324.0,0.0
9333.0,0.0
9342.0,0.0
9351.0,0.0
9360.0,0.0
9369.0,0.0
9378.0,0.0
9387.0,0.0
9396.0,0.0
9405.0,0.0
9414.0,0.0
9423.0,0.0
9432.0,0.0
9441.0,0.0
9450.0,0.0
9459.0,0.0
9468.0,0.0
9477.0,0.0
9486.0,0.0
9495.0,0.0
9504.0,0.0
9513.0,0.0
9522.0,0.0
9531.0,0.0
9540.0,0.0
9549.0,0.0
9558.0,0.0
9567.0,0.0
9576.0,0.0
9585.0,0.0
9594.0,0.0
9603.0,0.0
9612.0,0.0
9621.0,0.0
9630.0,0.0
9639.0,0.0
9648.0,0.0
9657.0,0.0
9666.0,0.0
9675.0,0.0
9684.0,0.0
9693.0,0.0
9702.0,0.0
9711.0,0.0
9720.0,0.0
9729.0,0.0
9738.0,0.0
9747.0,0.0
9756.0,0.0
9765.0,0.0
9774.0,0.0
9783.0,0.0
9792.0,0.0
9801.0,0.0
9810.0,0.0
9819.0,0.0
9828.0,0.0
9837.0,0.0
9846.0,0.0
9855.0,0.0
9864.0,0.0
9873.0,0.0
9882.0,0.0
9891.0,0.0
9900.0,0.0
9909.0,0.0
9918.0,0.0
9927.0,0.0
9936.0,0.0
9945.0,0.0
9954.0,0.0
9963.0,0.0
9972.0,0.0
9981.0,0.0
9990.0,0.0
9999.0,0.0
10008.0,0.0
10017.0,0.0
10026.0,0.0
10035.0,0.0
10044.0,0.0
10053.0,0.0
10062.0,0.0
10071.0,0.0
10080.0,0.0
10089.0,0.0
10098.0,0.0
10107.0,0.0
10116.0,0.0
10125.0,0.0
10134.0,0.0
10143.0,0.0
10152.0,0.0
10161.0,0.0
10170.0,0.0
10179.0,0.0
10188.0,0.0
10197.0,0.0
10206.0,0.0
10215.0,0.0
10224.0,0.0
10233.0,0.0
10242.0,0.0
10251.0,0.0
10260.0,0.0
10269.0,0.0
10278.0,0.0
10287.0,0.0
10296.0,0.0
10305.0,0.0
10314.0,0.0
10323.0,0.0
10332.0,0.0
10341.0,0.0
10350.0,0.0
10359.0,0.0
10368.0,0.0
10377.0,0.0
10386.0,0.0
10395.0,0.0
10404.0,0.0
10413.0,0.0
10422.0,0.0
10431.0,0.0
10440.0,0.0
10449.0,0.0
10458.0,0.0
10467.0,0.0
10476.0,0.0
10485.0,0.0
10494.0,0.0
10503.0,0.0
10512.0,0.0
10521.0,0.0
10530.0,0.0
10539.0,0.0
10548.0,0.0
10557.0,0.0
10566.0,0.0
10575.0,0.0
10584.0,0.0
10593.0,0.0
10602.0,0.0
10611.0,0.0
10620.0,0.0
10629.0,0.0
10638.0,0.0
10647.0,0.0
10656.0,0.0
10665.0,0.0
10674.0,0.0
10683.0,0.0
10692.0,0.0
10701.0,0.0
10710.0,0.0
10719.0,0.0
10728.0,0.0
10737.0,0.0
10746.0,0.0
10755.0,0.0
10764.0,0.0
10773.0,0.0
10782.0,0.0
10791.0,0.0
10800.0,0.0
